site_id,serial_no,created_at,created_time,client_mac,host_name,rx_bytes,device_type,client_classification,op_mode,snr,authenticated,ip_address,rx_packets,ssid,associated,bss_mac,up_time,total_chutilization,tx_bytes,rssi,ip6_address,device_os,ssid_index,interface,tx_packets,association_time,ipv6_rx_bytes,ipv6_tx_bytes,ipv6_rx_packets,ipv6_tx_packets,client_retry_count,tx_active_time,rx_active_time,total_active_time,data_rate_from,data_rate_to,data_rate,ipv4_tx_bytes,ipv4_rx_bytes,ipv4_tx_packets,ipv4_rx_packets,user_name,site_name,group_name,ap_group_name,sub_ap_group1,sub_ap_group2,sub_ap_group3,sub_ap_group4,sub_ap_group5,ap_description,sap_id,ap_name,ipv4,ipv6,channel,ap_mac,kicked_off,kick_off_time,group_location,group_description,protocol,radio_id,dissociation_time,search_index,reason_code,vlan_id,bssid,created_at_timestamp,tx_bytes_usage,rx_bytes_usage,ru26,ru52,ru106,ru242,ru484,ru996,tx_mcs48,tx_mcs24,tx_mcs12,tx_mcs6,tx_mcs54,tx_mcs36,tx_mcs18,tx_mcs9,rx_mcs48,rx_mcs24,rx_mcs12,rx_mcs6,rx_mcs54,rx_mcs36,rx_mcs18,rx_mcs9,tenant_name,Anomaly_Score,contributing_metric_1_name,contributing_metric_1_score,contributing_metric_1_original_value,contributing_metric_1_reconstructed_value,contributing_metric_2_name,contributing_metric_2_score,contributing_metric_2_original_value,contributing_metric_2_reconstructed_value,contributing_metric_3_name,contributing_metric_3_score,contributing_metric_3_original_value,contributing_metric_3_reconstructed_value
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600535,2025-08-08 11:15:19+00,2025-08-08 11:15:25+00,12-18-95-A6-D3-FD,iPhone,26619.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,38,,172.24.19.241,159.0,5G_R&D,1,00:06:AE:60:57:CF;00:06:AE:60:57:CE;00:06:AE:60:57:BF,0:16:28,19,24419.0,-57,,Apple iOS,4,5GHz,138.0,1754650417,1222.0,0.0,11.0,0.0,29.0,52,50,102,0.52,0.46,0.49,24419,25397,138,148,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,ZONE D2,1111,Zone-D2,172.24.22.103,fe80::206:aeff:fe60:57db,161,00:06:ae:60:57:db,,,BLR,,1.3,802.11axa,,2303723600535_12:18:95:a6:d3:fd_iphone_172.24.19.241_blr_5g_r&d_00:06:ae:60:57:db_zone-d2_5g_r&d,,0,00:06:AE:60:57:CF;00:06:AE:60:57:CE,1754651725,154197.0,180480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.56613344263613,snr,0.23967330514704166,48.0,44.7493782043457,rssi,0.2066418209966545,-47.0,-49.78197479248047,tx_bytes,0.07778880923634879,6860368.0,258723.875
3ec0aea1-295d-4ac1-97e4-9ff0b4efced4,2407723800437,2025-08-10 15:40:44+00,2025-08-10 15:40:48+00,CC-15-31-60-4F-91,mi,165962.0,Laptop_PC,Guest,IEEE80211_MODE_11AXG_HE40,66,,192.168.171.2,1781.0,wifilab,1,00:06:AE:CB:00:26;00:06:AE:CB:00:22;00:06:AE:CB:00:16,3:00:17,39,158261.0,-29,2405:200:902:600:e9fc:ac32:1f5e:837c,Windows 10,4,2.4GHz,851.0,1754829630,43862.0,3028.0,508.0,38.0,153.0,169,281,450,0.58,0.91,0.74,155233,122100,813,1273,,BLR-WIFILAB,BLR-WIFILAB,BLR-WIFILAB,,,,,BLR-WIFILAB,,ban,HFCL-cb:00:33,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,8,00:06:ae:cb:00:33,,,ban,,6.3,802.11axg,,2407723800437_cc:15:31:60:4f:91_mi_192.168.171.2_ban_blr-wifilab_00:06:ae:cb:00:33_2405:200:902:600:e9fc:ac32:1f5e:837c_hfcl-cb:00:33_wifilab,,0,00:06:AE:CB:00:16,1754840448,6525224.0,5883801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.5971991371193275,tx_bytes,30.700978098672543,2606366210.0,889593.375,tx_packets,22.13917617542626,1738039.0,2487.0185546875,rx_packets,9.674186746500714,525771.0,2593.401611328125
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723601052,2025-08-10 15:42:13+00,2025-08-10 15:42:13+00,3A-C7-B4-2A-75-42,V2022,0.0,MOBILE_TABLET,Guest,IEEE80211_MODE_11AC_VHT80,15,,172.24.18.177,0.0,GUEST_HFCL,1,00:06:AE:60:0F:4B;00:06:AE:60:0F:4A;00:06:AE:60:0F:3B,52:31:54,9,0.0,-79,,Generic Android,5,5GHz,0.0,1754651419,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone_B1,172.24.23.138,fe80::206:aeff:fe60:f57,149,00:06:ae:60:0f:57,,,BLR,,1.3,802.11axa,,2303723601052_3a:c7:b4:2a:75:42_v2022_172.24.18.177_blr_5g_r&d_00:06:ae:60:0f:57_zone_b1_guest_hfcl,,0,00:06:AE:60:0F:4B;00:06:AE:60:0F:4A,1754840533,7312.0,7535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.5794244150991688,snr,0.4634279698676886,34.0,40.28533935546875,rssi,0.4613598359083896,-61.0,-54.788814544677734,rx_packets,0.008960603316582091,725.0,1209.587158203125
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723601052,2025-08-10 15:42:13+00,2025-08-10 15:42:13+00,6A-76-D0-CA-34-70,V2059,0.0,MOBILE_TABLET,Guest,IEEE80211_MODE_11AC_VHT80,7,,172.24.17.186,0.0,GUEST_HFCL,1,00:06:AE:60:0F:4B;00:06:AE:60:0F:4A;00:06:AE:60:0F:3B,47:21:23,9,0.0,-87,,Generic Android,5,5GHz,0.0,1754670050,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone_B1,172.24.23.138,fe80::206:aeff:fe60:f57,149,00:06:ae:60:0f:57,,,BLR,,1.3,802.11axa,,2303723601052_6a:76:d0:ca:34:70_v2059_172.24.17.186_blr_5g_r&d_00:06:ae:60:0f:57_zone_b1_guest_hfcl,,0,00:06:AE:60:0F:4B;00:06:AE:60:0F:4A,1754840533,1806.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.5601105192128321,snr,0.10886134388803853,33.0,31.523544311523438,rssi,0.10395790518654957,-62.0,-63.39956283569336,tx_packets,0.03071000316834266,2526.0,118.55661010742188
6393c705-02f7-499e-95e7-6fb2ea459edf,2303723600402,2025-08-10 15:44:32+00,2025-08-10 15:44:37+00,90-09-DF-96-6C-CF,DESKTOP-JNJJ6AB,34918.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,31,,172.24.23.235,392.0,5G_R&D,1,00:06:AE:60:65:7D;00:06:AE:60:65:7C;00:06:AE:60:65:6D,51:11:19,7,31983.0,-64,,Windows 10,4,5GHz,420.0,1754656398,6139.0,0.0,30.0,0.0,93.0,86,102,188,0.33,0.36,0.34,31983,28779,420,362,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,Zone-D1,172.24.19.237,fe80::206:aeff:fe60:6589,124,00:06:ae:60:65:89,,,BLR,,1.3,802.11axa,,2303723600402_90:09:df:96:6c:cf_desktop-jnjj6ab_172.24.23.235_blr_5g_r&d_00:06:ae:60:65:89_zone-d1_5g_r&d,,0,00:06:AE:60:65:7D;00:06:AE:60:65:7C,1754840677,70645348.0,1272722645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.5541429072958024,tx_bytes,0.08624683692540014,7729462.0,410016.875,tx_packets,0.07953354872987912,8110.0,1875.142578125,rx_packets,0.05696874979538554,5217.0,2136.144287109375
3ec0aea1-295d-4ac1-97e4-9ff0b4efced4,2407723800437,2025-08-10 15:45:49+00,2025-08-10 15:45:49+00,CC-15-31-60-4F-91,mi,167168.0,Laptop_PC,Guest,IEEE80211_MODE_11AXG_HE40,66,,192.168.171.2,1796.0,wifilab,1,00:06:AE:CB:00:26;00:06:AE:CB:00:22;00:06:AE:CB:00:16,3:05:17,40,162101.0,-29,2405:200:902:600:e9fc:ac32:1f5e:837c,Windows 10,4,2.4GHz,863.0,1754829630,46540.0,3176.0,539.0,40.0,152.0,171,291,462,0.56,0.93,0.75,158925,120628,823,1257,,BLR-WIFILAB,BLR-WIFILAB,BLR-WIFILAB,,,,,BLR-WIFILAB,,ban,HFCL-cb:00:33,192.168.171.7,2405:200:902:600:206:aeff:fecb:33,8,00:06:ae:cb:00:33,,,ban,,6.3,802.11axg,,2407723800437_cc:15:31:60:4f:91_mi_192.168.171.2_ban_blr-wifilab_00:06:ae:cb:00:33_2405:200:902:600:e9fc:ac32:1f5e:837c_hfcl-cb:00:33_wifilab,,0,00:06:AE:CB:00:16,1754840749,6692392.0,6045902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.5521532413130613,rssi,0.07094239990902698,-65.0,-64.044921875,snr,0.050001274074630925,30.0,30.678152084350586,rx_packets,0.01264552127232442,187.0,870.8663940429688
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:51+00,2025-08-11 06:15:44+00,C4-75-AB-BC-9B-57,UNKNOWN,0.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,32,,,0.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:14:06,58,0.0,-61,,Generic Android,4,5GHz,0.0,1754892077,1376.0,0.0,16.0,0.0,6.0,0,0,0,0.0,0.0,0.0,0,2208,0,27,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_c4:75:ab:bc:9b:57_unknown_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,blrlab,0.7078389407353961,data_rate_to,54.69714707198553,939022.61,99.4515609741211,tx_bytes,11.318217422575659,961559150.0,1024578.875,tx_packets,9.662065655454887,759024.0000000001,1587.6318359375
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:51+00,2025-08-11 06:15:45+00,C4-75-AB-BA-39-E3,UNKNOWN,0.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,29,,,0.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:14:05,58,0.0,-64,,Generic Android,4,5GHz,0.0,1754892077,1518.0,0.0,16.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1820,0,19,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_c4:75:ab:ba:39:e3_unknown_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,blrlab,0.6870300961181351,snr,1.013071816696541,39.0,25.260000228881836,rssi,0.9936662688452625,-56.0,-69.37751007080078,rx_packets,0.03163488063714161,198.0,1908.806396484375
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:51+00,2025-08-11 06:15:45+00,04-56-E5-32-04-74,UNKNOWN,0.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,32,,,0.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:14:05,58,0.0,-61,,Generic Android,4,5GHz,0.0,1754892077,1290.0,0.0,15.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2948,0,10,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_04:56:e5:32:04:74_unknown_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,blrlab,0.6888958550808784,snr,1.3910512822560706,41.0,22.133573532104492,rssi,1.3872846318702279,-54.0,-72.67670440673828,tx_packets,0.007835769523077032,979.0,364.7323913574219
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:51+00,2025-08-11 06:15:45+00,42-06-65-6F-E2-26,Redmi-12-5G,57848.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AC_VHT80,26,,172.24.20.107,112.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:13:06,58,75082.0,-67,,Generic Android,4,5GHz,114.0,1754892136,6634.0,0.0,65.0,0.0,80.0,0,3,3,18.83,73.32,46.07,75082,51214,114,2,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_42:06:65:6f:e2:26_redmi-12-5g_172.24.20.107_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892945,66063.0,79337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,11.0,blrlab,0.687167936801786,snr,0.6034356738321224,41.0,32.81577682495117,rssi,0.5846488578538477,-54.0,-61.87099838256836,tx_packets,0.022821601164269747,2293.999999999999,504.9511413574219
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:51+00,2025-08-11 06:15:45+00,D2-B8-FD-40-82-66,OnePlus-Nord-CE-2-Lite-5G,42.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AC_VHT80,17,,172.24.21.170,1.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:12:46,58,0.0,-76,,Generic Android,4,5GHz,0.0,1754892156,258.0,0.0,3.0,0.0,4.0,0,0,0,0.04,0.0,0.02,0,344,0,4,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_d2:b8:fd:40:82:66_oneplus-nord-ce-2-lite-5g_172.24.21.170_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892945,42.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,blrlab,0.6991165130451129,rssi,0.8444822138523479,-72.0,-60.630924224853516,rx_packets,0.8266842742647129,45480.0,773.1212768554688,snr,0.817872086514476,23.0,34.09256362915039
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:51+00,2025-08-11 06:15:46+00,2A-9C-B0-A8-47-C4,iPhone,0.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,19,,172.24.19.255,0.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:13:29,58,0.0,-74,,Apple iOS,4,5GHz,0.0,1754892113,1014.0,0.0,8.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1056,0,9,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_2a:9c:b0:a8:47:c4_iphone_172.24.19.255_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6997377174286461,snr,0.8270427360297369,38.0,26.783058166503906,rssi,0.7892627701349801,-57.0,-67.62567138671875,rx_packets,0.06283976018930412,3836.0,437.6413269042969
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:51+00,2025-08-11 06:15:46+00,74-4C-A1-7B-DE-B9,kali,1212.0,Laptop_PC,Authorized,IEEE80211_MODE_11AXA_HE80,23,,172.24.23.149,19.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:12:18,58,1276.0,-70,,Linux Ubuntu 20.04,4,5GHz,2.0,1754892184,1008.0,0.0,12.0,0.0,0.0,3,3,6,0.39,0.42,0.41,1276,204,2,13,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_74:4c:a1:7b:de:b9_kali_172.24.23.149_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892946,3667.0,3228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,blrlab,0.697612596645701,tx_bytes,1.2624159244888806,107779702.99999999,643208.875,tx_packets,0.9041783852496685,72146.0,1264.92578125,snr,0.8029428905180591,48.0,37.10991668701172
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:52+00,2025-08-11 06:15:46+00,EA-70-1B-56-40-68,motorola-edge-50,1888.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,28,,172.24.20.238,25.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:11:56,58,1973.0,-65,,Generic Android,4,5GHz,21.0,1754892206,3236.0,0.0,38.0,0.0,23.0,1,2,3,0.92,1.93,1.43,1973,4884,21,53,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_ea:70:1b:56:40:68_motorola-edge-50_172.24.20.238_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892946,1888.0,1973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,blrlab,0.6956544681556851,snr,0.1498374457496568,39.0,36.967796325683594,rssi,0.1352665200430775,-56.0,-57.82106399536133,data_rate_from,0.0045805164939343584,0.7400000000000002,1.6047786474227905
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:52+00,2025-08-11 06:15:46+00,9A-AD-35-C3-EA-41,OnePlus-12R,4778.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,9,,172.24.21.134,24.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:11:08,58,13125.0,-84,,Generic Android,4,5GHz,18.0,1754892254,3502.0,0.0,29.0,0.0,25.0,0,3,3,1.56,12.82,7.19,13125,914,18,5,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_9a:ad:35:c3:ea:41_oneplus-12r_172.24.21.134_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892946,6603.0,14692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,blrlab,0.6456231321737954,rssi,0.12189796655585677,-67.0,-65.35891723632812,snr,0.08669665829432449,28.0,29.17584228515625,rx_packets,0.014344752723812346,42.0,817.7604370117188
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:52+00,2025-08-11 06:15:46+00,6A-FD-DC-31-4A-C8,iPhone,43.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,25,,172.24.18.27,1.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:09:16,58,0.0,-68,,Apple iOS,4,5GHz,0.0,1754892367,2028.0,0.0,16.0,0.0,0.0,0,1,1,0.04,0.0,0.02,0,4839,0,31,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_6a:fd:dc:31:4a:c8_iphone_172.24.18.27_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892946,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6620223046791034,rssi,0.6665198857369123,-91.0,-82.02678680419922,snr,0.6401985412695144,4.0,12.682827949523926,rx_bytes,0.012105189865695018,0.0,429779.5
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:52+00,2025-08-11 06:15:46+00,02-8E-6A-48-10-04,I2012,17906.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,27,,172.24.18.150,24.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:08:51,58,664712.0,-66,,Generic Android,4,5GHz,533.0,1754892391,1532.0,0.0,18.0,0.0,349.0,2,2,4,8.74,324.57,166.66,664712,16374,533,2,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_02:8e:6a:48:10:04_i2012_172.24.18.150_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892946,21299.0,665950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.656238794969553,snr,0.36858748185594004,10.0,14.999045372009277,rssi,0.35927797539202677,-85.0,-80.16311645507812,data_rate_from,0.012680838817015927,0.11999999999999922,2.514080286026001
6393c705-02f7-499e-95e7-6fb2ea459edf,2501722900054,2025-08-11 06:15:52+00,2025-08-11 06:15:47+00,B6-7A-BF-B5-D5-21,iPhone,11048.0,MOBILE_TABLET,Authorized,IEEE80211_MODE_11AXA_HE80,35,,172.24.17.163,37.0,5G_R&D,1,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD;00:06:AE:8A:D3:C2,0:08:47,58,245534.0,-58,,Apple iOS,4,5GHz,181.0,1754892395,1720.0,0.0,20.0,0.0,18.0,3,3,6,3.6,79.93,41.77,245534,6532,181,10,,5G_R&D,5G_R&D,5G_R&D,,,,,5G_R&D,,1111,ion12xe,172.24.17.189,fe80::206:aeff:fe8a:d3dd,36,00:06:ae:8a:d3:dd,,,BLR,,1.3,802.11axa,,2501722900054_b6:7a:bf:b5:d5:21_iphone_172.24.17.163_blr_5g_r&d_00:06:ae:8a:d3:dd_ion12xe_5g_r&d,,0,00:06:AE:8A:D3:D2;00:06:AE:8A:D3:D1;00:06:AE:8A:D3:CD,1754892947,11048.0,245534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,blrlab,0.6436879450314452,snr,0.12327610137819661,33.0,31.328041076660156,rssi,0.08358745159043446,-62.0,-63.12532043457031,rx_packets,0.01491701446051294,53.0,859.7081909179688
