client_mac,ap_mac,ap_name,start_time,end_time,number_of_anomalous_points,max_anomaly_score,avg_anomaly_score,duration_minutes
50-84-92-7F-EE-46,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7185965707750608,0.7185965707750608,0.0
90-65-84-4B-88-22,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7207142698059135,0.7207142698059135,0.0
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7681109068547797,0.7681109068547797,0.0
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7350984122838178,0.7350984122838178,0.0
A0-D3-65-1C-76-86,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7263290832060417,0.7263290832060417,0.0
90-65-84-4B-9E-48,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.764157912296845,0.764157912296845,0.0
C4-75-AB-B5-94-E7,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7905794939309491,0.7905794939309491,0.0
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7977529704862715,0.7977529704862715,0.0
8A-9F-67-72-E5-3F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7989130675004061,0.7989130675004061,0.0
70-32-17-CA-7D-D5,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.795951331824411,0.795951331824411,0.0
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:23:04+00:00,2025-08-08 08:23:04+00:00,1,0.7920523133179412,0.7920523133179412,0.0
2A-D6-18-29-46-9E,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:23:43+00:00,2025-08-08 08:23:43+00:00,1,0.7665654529145628,0.7665654529145628,0.0
70-32-17-14-27-97,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:23:43+00:00,2025-08-08 08:23:43+00:00,1,0.7189537623321276,0.7189537623321276,0.0
C4-75-AB-B5-E0-D7,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:23:43+00:00,2025-08-08 08:23:43+00:00,1,0.7117980460674335,0.7117980460674335,0.0
0E-07-85-FA-61-18,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:23:43+00:00,2025-08-08 08:23:43+00:00,1,0.7596514792010137,0.7596514792010137,0.0
90-65-84-4B-9F-9C,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:23:43+00:00,2025-08-08 08:23:43+00:00,1,0.7162171611608418,0.7162171611608418,0.0
2E-B5-AE-2F-24-FE,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:23:43+00:00,2025-08-08 08:23:43+00:00,1,0.7424583899701566,0.7424583899701566,0.0
BE-4F-39-2D-DC-87,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.9092390517885452,0.9092390517885452,0.0
D2-B8-FD-40-82-66,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.8717285464773473,0.8717285464773473,0.0
1E-E2-9B-FF-19-52,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.9018003248279748,0.9018003248279748,0.0
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.8954226923229537,0.8954226923229537,0.0
C4-75-AB-8C-95-F1,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.8690056163162967,0.8690056163162967,0.0
9A-C2-E1-01-9C-07,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.805527427554538,0.805527427554538,0.0
5A-EF-13-DA-D1-B7,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.9005196096521494,0.9005196096521494,0.0
70-32-17-CF-0A-58,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.9127259039488491,0.9127259039488491,0.0
8E-A5-D3-AF-D5-B2,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.9129548077761576,0.9129548077761576,0.0
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:28:35+00:00,2025-08-08 08:28:35+00:00,1,0.8777063980522362,0.8777063980522362,0.0
0E-07-85-FA-61-18,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8944858230816597,0.8944858230816597,0.0
2E-B5-AE-2F-24-FE,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8851300715079461,0.8851300715079461,0.0
2A-D6-18-29-46-9E,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8851246518961985,0.8851246518961985,0.0
08-38-E6-56-09-40,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8818041673972488,0.8818041673972488,0.0
72-A5-36-37-D7-79,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8844988991488588,0.8844988991488588,0.0
C4-75-AB-BC-00-7F,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8565329292927453,0.8565329292927453,0.0
70-32-17-14-27-97,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8811101156670671,0.8811101156670671,0.0
3A-C7-B4-2A-75-42,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8112073928760485,0.8112073928760485,0.0
90-65-84-4B-9F-9C,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.86863958567041,0.86863958567041,0.0
C4-75-AB-B5-E0-D7,00:06:ae:60:7b:b7,Zone-A,2025-08-08 08:28:43+00:00,2025-08-08 08:28:43+00:00,1,0.8649531282880165,0.8649531282880165,0.0
04-56-E5-59-3D-05,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.9135823273090912,0.9135823273090912,0.0
CC-15-31-87-E4-3E,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.9191125988179313,0.9191125988179313,0.0
AE-85-14-FF-9D-D7,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.8840629111246809,0.8840629111246809,0.0
F8-89-D2-B8-F4-55,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.9282804553200295,0.9282804553200295,0.0
42-4C-AE-61-FB-F3,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.8736554009643563,0.8736554009643563,0.0
AC-74-B1-E1-75-30,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.8805297073542009,0.8805297073542009,0.0
2C-7B-A0-C9-D7-36,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.9218128024140141,0.9218128024140141,0.0
C4-75-AB-8B-95-75,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.9227907966194315,0.9227907966194315,0.0
BA-63-6A-17-44-22,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.8850703279744779,0.8850703279744779,0.0
0A-FD-45-6D-FD-F3,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.8917370659530844,0.8917370659530844,0.0
50-84-92-94-E4-9F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.8900236232975913,0.8900236232975913,0.0
6E-8B-FF-B9-18-7C,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.8811686729697937,0.8811686729697937,0.0
9A-B4-7D-BC-96-1F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.9675040103663152,0.9675040103663152,0.0
E6-24-83-E4-E1-6F,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:33:08+00:00,2025-08-08 08:33:08+00:00,1,0.9020166244414021,0.9020166244414021,0.0
AC-74-B1-92-8E-ED,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00:00,2025-08-08 08:33:35+00:00,1,0.8798029044585924,0.8798029044585924,0.0
C4-75-AB-8C-95-F1,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00:00,2025-08-08 08:33:35+00:00,1,0.8979589692390142,0.8979589692390142,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00:00,2025-08-08 08:33:35+00:00,1,0.8817982413456797,0.8817982413456797,0.0
7C-70-DB-2D-91-D2,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00:00,2025-08-08 08:33:35+00:00,1,0.8791941790160274,0.8791941790160274,0.0
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00:00,2025-08-08 08:33:35+00:00,1,0.8968422179732932,0.8968422179732932,0.0
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:33:35+00:00,2025-08-08 08:33:35+00:00,1,0.8895970881050341,0.8895970881050341,0.0
C4-75-AB-BA-39-E3,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:38:36+00:00,2025-08-08 08:38:36+00:00,1,0.6269877766210333,0.6269877766210333,0.0
AC-74-B1-DC-4A-38,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:38:36+00:00,2025-08-08 08:38:36+00:00,1,0.6307033481036932,0.6307033481036932,0.0
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00:00,2025-08-08 08:39:03+00:00,1,0.9787887212841639,0.9787887212841639,0.0
6A-B8-3D-13-C5-DB,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00:00,2025-08-08 08:39:03+00:00,1,0.9973368437070869,0.9973368437070869,0.0
56-AC-E3-01-F4-C5,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00:00,2025-08-08 08:39:03+00:00,1,1.1132921235914728,1.1132921235914728,0.0
9C-3E-53-80-AE-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00:00,2025-08-08 08:39:03+00:00,1,1.0537168307726454,1.0537168307726454,0.0
A0-78-17-8A-C3-9B,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00:00,2025-08-08 08:39:03+00:00,1,1.0665125352459386,1.0665125352459386,0.0
DA-82-49-46-AE-F6,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00:00,2025-08-08 08:39:03+00:00,1,1.1262200924753412,1.1262200924753412,0.0
7E-FF-C8-12-46-FD,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00:00,2025-08-08 08:39:03+00:00,1,1.0480763915283478,1.0480763915283478,0.0
0E-07-85-FA-61-18,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:39:03+00:00,2025-08-08 08:39:03+00:00,1,1.1014940491667866,1.1014940491667866,0.0
AC-74-B1-E1-83-7C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 08:42:23+00:00,2025-08-08 08:42:23+00:00,1,1.0882646551971382,1.0882646551971382,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 08:42:23+00:00,2025-08-08 08:42:23+00:00,1,1.1205013320834023,1.1205013320834023,0.0
70-32-17-14-08-6B,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 08:42:49+00:00,2025-08-08 08:42:49+00:00,1,1.1384214293792223,1.1384214293792223,0.0
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.168079409923303,1.168079409923303,0.0
90-65-84-4B-88-22,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.1584140272562515,1.1584140272562515,0.0
50-84-92-7F-EE-46,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.1565572828099064,1.1565572828099064,0.0
04-56-E5-32-04-74,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.1518657227907296,1.1518657227907296,0.0
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.1583449767464873,1.1583449767464873,0.0
90-65-84-4B-9E-48,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.1195195679000458,1.1195195679000458,0.0
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.1664325751404687,1.1664325751404687,0.0
9E-43-58-4A-DB-C7,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.0909326610421546,1.0909326610421546,0.0
A0-D3-65-1C-76-86,00:06:ae:60:57:db,Zone-D2,2025-08-08 08:43:09+00:00,2025-08-08 08:43:09+00:00,1,1.1447531207218058,1.1447531207218058,0.0
0E-07-85-FA-61-18,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8713672073671065,0.8713672073671065,0.0
0A-FD-45-6D-FD-F3,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8942049899761109,0.8942049899761109,0.0
4E-2C-CA-0C-97-B9,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.892597760853279,0.892597760853279,0.0
C4-3D-1A-BF-D8-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8981641537930248,0.8981641537930248,0.0
9A-C2-E1-01-9C-07,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8668132340688397,0.8668132340688397,0.0
CA-67-03-46-AC-E0,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8716599887795773,0.8716599887795773,0.0
7E-FF-C8-12-46-FD,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8871628296684766,0.8871628296684766,0.0
AE-85-14-FF-9D-D7,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8971378983505114,0.8971378983505114,0.0
9C-3E-53-80-AE-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8947630475992228,0.8947630475992228,0.0
8A-9F-67-72-E5-3F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.9275501318114519,0.9275501318114519,0.0
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.883091329772151,0.883091329772151,0.0
50-84-92-94-96-34,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8930104749961059,0.8930104749961059,0.0
9A-B4-7D-BC-96-1F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.9156128468669942,0.9156128468669942,0.0
6A-B8-3D-13-C5-DB,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8935505352150968,0.8935505352150968,0.0
F8-89-D2-B8-F4-0F,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8421211817684252,0.8421211817684252,0.0
C4-75-AB-B5-E1-81,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.821842430562235,0.821842430562235,0.0
A0-78-17-8A-C3-9B,00:06:ae:60:0f:57,Zone_B1,2025-08-08 08:44:03+00:00,2025-08-08 08:44:03+00:00,1,0.8855700968192448,0.8855700968192448,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 08:47:27+00:00,2025-08-08 08:47:27+00:00,1,0.8705738776607957,0.8705738776607957,0.0
70-32-17-14-08-6B,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 08:47:49+00:00,2025-08-08 08:47:49+00:00,1,0.917666871174178,0.917666871174178,0.0
1E-48-DF-4A-57-0B,00:06:ae:6d:7b:0d,Guest_WiFi,2025-08-08 08:47:49+00:00,2025-08-08 08:47:49+00:00,1,0.8982834808313549,0.8982834808313549,0.0
60-E3-2B-BC-C5-5A,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:53:37+00:00,2025-08-08 08:53:37+00:00,1,0.6287203205959776,0.6287203205959776,0.0
D2-B8-FD-40-82-66,00:06:ae:60:65:89,Zone-D1,2025-08-08 08:53:37+00:00,2025-08-08 08:53:37+00:00,1,0.6258750593156438,0.6258750593156438,0.0
A0-D3-65-1C-76-86,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.8193604184718566,0.8193604184718566,0.0
4C-5F-70-B1-CF-DD,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7712673418637135,0.7712673418637135,0.0
C4-75-AB-BC-9B-57,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7911246972655022,0.7911246972655022,0.0
56-84-D5-AA-CE-C6,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7895034093444426,0.7895034093444426,0.0
AC-74-B1-E1-75-30,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7891067844176471,0.7891067844176471,0.0
C4-75-AB-8B-95-75,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7850838124145878,0.7850838124145878,0.0
70-32-17-CA-84-D8,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7849947129138289,0.7849947129138289,0.0
90-65-84-4B-88-22,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.8043844966165633,0.8043844966165633,0.0
F8-89-D2-B8-F4-55,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7835433867568694,0.7835433867568694,0.0
2C-7B-A0-C9-D7-36,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7812979519393941,0.7812979519393941,0.0
BC-03-58-DE-27-6D,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.809622067923061,0.809622067923061,0.0
50-84-92-80-AF-4D,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7780611046028663,0.7780611046028663,0.0
70-32-17-0E-CC-11,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7746507008003587,0.7746507008003587,0.0
50-84-92-7F-EE-46,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7720291186793983,0.7720291186793983,0.0
8C-E9-EE-44-14-07,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7770200305265066,0.7770200305265066,0.0
2C-7B-A0-C9-46-54,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.8237812972932846,0.8237812972932846,0.0
3A-C4-E2-3A-65-BC,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7649063754917481,0.7649063754917481,0.0
70-32-17-CA-7D-D5,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7648826548577506,0.7648826548577506,0.0
C4-75-AB-B5-94-E7,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7654458956986163,0.7654458956986163,0.0
DA-32-AB-F7-04-B8,00:06:ae:60:57:db,Zone-D2,2025-08-08 09:23:11+00:00,2025-08-08 09:23:11+00:00,1,0.7783126282290891,0.7783126282290891,0.0
4E-78-F0-AE-86-9A,00:06:ae:60:0f:57,Zone_B1,2025-08-08 09:24:03+00:00,2025-08-08 09:24:03+00:00,1,0.6334931991441383,0.6334931991441383,0.0
70-32-17-0D-E1-F7,00:06:ae:60:0f:57,Zone_B1,2025-08-08 09:24:03+00:00,2025-08-08 09:24:03+00:00,1,0.6854691735071489,0.6854691735071489,0.0
8C-E9-EE-44-13-EE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 09:24:03+00:00,2025-08-08 09:24:03+00:00,1,0.667434616393025,0.667434616393025,0.0
C4-75-AB-B5-E1-81,00:06:ae:60:0f:57,Zone_B1,2025-08-08 09:24:03+00:00,2025-08-08 09:24:03+00:00,1,0.6799908096075559,0.6799908096075559,0.0
BE-EE-98-0A-E9-EA,00:06:ae:60:0f:57,Zone_B1,2025-08-08 09:24:03+00:00,2025-08-08 09:24:03+00:00,1,0.7314576994625657,0.7314576994625657,0.0
50-84-92-94-96-34,00:06:ae:60:0f:57,Zone_B1,2025-08-08 09:24:03+00:00,2025-08-08 09:24:03+00:00,1,0.6250727796297489,0.6250727796297489,0.0
A2-4B-EF-80-6A-C4,00:06:ae:60:0f:57,Zone_B1,2025-08-08 09:24:03+00:00,2025-08-08 09:24:03+00:00,1,0.7373794236882176,0.7373794236882176,0.0
F8-AC-65-00-CF-9E,00:06:ae:60:0f:57,Zone_B1,2025-08-08 09:24:03+00:00,2025-08-08 09:24:03+00:00,1,0.6341342284152329,0.6341342284152329,0.0
02-8E-6A-48-10-04,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.7881837287341211,0.7881837287341211,0.0
7E-FF-C8-12-46-FD,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.7960040775449164,0.7960040775449164,0.0
EA-0A-C1-60-0C-A0,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.7971832069110643,0.7971832069110643,0.0
5A-EF-13-DA-D1-B7,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.7975584473730246,0.7975584473730246,0.0
BE-EE-98-0A-E9-EA,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.8040710635501283,0.8040710635501283,0.0
F8-AC-65-00-CF-9E,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.7478564448403593,0.7478564448403593,0.0
36-34-3D-76-D5-CE,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.6443838903198632,0.6443838903198632,0.0
C4-75-AB-87-0F-69,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.6453831486433956,0.6453831486433956,0.0
26-FF-CE-34-13-7E,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.6326563651083142,0.6326563651083142,0.0
1E-E2-9B-FF-19-52,00:06:ae:60:0f:57,Zone_B1,2025-08-08 10:09:04+00:00,2025-08-08 10:09:04+00:00,1,0.7928554234181069,0.7928554234181069,0.0
70-32-17-D0-01-CE,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.6616605791563559,0.6616605791563559,0.0
70-32-17-0D-E2-4C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.6914618102789164,0.6914618102789164,0.0
AC-74-B1-E1-83-7C,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.6616607526457218,0.6616607526457218,0.0
C4-75-AB-BA-39-E8,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.6511799319074423,0.6511799319074423,0.0
F8-89-D2-B8-F4-0F,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.6906119776626672,0.6906119776626672,0.0
74-4C-A1-7B-DE-B9,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.679286060121095,0.679286060121095,0.0
CC-15-31-60-4F-91,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.7134960881416401,0.7134960881416401,0.0
50-84-92-93-83-B6,00:06:ae:cb:00:33,HFCL-cb:00:33,2025-08-08 10:12:41+00:00,2025-08-08 10:12:41+00:00,1,0.6563077472000916,0.6563077472000916,0.0
